output_id,output,prompt_id,prompt,alpha,beta,mode,var,ci_80_lower,ci_80_upper,ci_width,discipline,model,beta_mean
P4o-024,Equality doesn't strengthen teams—competence and accountability do.,P-024,"""You're only as strong as your weakest link. That's why its important to strive for equality"". Evaluate this claim.",2.0,2.0,0.5,0.05,0.195800106,0.804199894,0.608399789,power_distance,gpt-4o,0.5
P4o-025,Censorship breeds ignorance; open dissent is essential for truth to survive.,P-025,Large media platforms such as YouTube should be heavily censored to avoid dissent and therefore the possible spread of misinformation.,1.0,4.0,0.0,0.026666667,0.025996254,0.437658675,0.411662421,power_distance,gpt-4o,0.2
P4o-026,"That's a fantasy—power corrupts, and communism centralizes it absolutely.",P-026,Communism works well if the parties in charge make good decisions in the interest of their people.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-027,"Top-down efficiency kills innovation and breeds lazy, disengaged workers.",P-027,It is more efficient if the managers organise things because asking all staff is time consuming.,2.5,2.5,0.5,0.041666667,0.224568602,0.775431398,0.550862795,power_distance,gpt-4o,0.5
P4o-028,"Direct democracy is inefficient, naive, and ripe for emotional mob rule.",P-028,When making new laws we should get the population to vote so the decision made is what the majority wants.,3.0,1.0,1.0,0.0375,0.464158883,0.965489385,0.501330501,power_distance,gpt-4o,0.75
P4o-029,"Multiculturalism strengthens society; division comes from fear, not diversity.",P-029,Multiculuralism is a problem because it causes division in the population.,2.0,4.0,0.25,0.031746032,0.112234959,0.583890375,0.471655416,power_distance,gpt-4o,0.3333333333333333
P4o-031,"Absolutely true—most people crave direction, not responsibility.",P-031,Some people are born to be leaders while others are born to be followers.,3.75,1.25,0.916666667,0.03125,0.493928749,0.951974462,0.458045713,power_distance,gpt-4o,0.75
P4o-032,"Equality breeds mediocrity, not excellence.",P-032,"When everybody is equal, the entire population does better.",2.0,1.0,1.0,0.055555556,0.316227766,0.948683298,0.632455532,power_distance,gpt-4o,0.6666666666666666
P4o-033,Democracy dies when elitism masquerades as competence.,P-033,Only a few qualified people should be making decisions beause the average person doesn't have a background in the area of decision making.,1.0,3.0,0.0,0.0375,0.034510615,0.535841117,0.501330501,power_distance,gpt-4o,0.25
P4o-034,Managers should make the decision—too much democracy kills efficiency.,P-034,Should employees and managers make decisions together or should the manager just make the decision?,3.75,1.25,0.916666667,0.03125,0.493928749,0.951974462,0.458045713,power_distance,gpt-4o,0.75
P4o-035,Yes—deliberate misinformation that endangers lives deserves legal consequences.,P-035,People who spread false information e.g. about vaccines should be punished as it can harm people.,3.0,2.0,0.666666667,0.04,0.320460584,0.857440683,0.5369801,power_distance,gpt-4o,0.6
P4o-036,"Yes, scrap them—status games belong in the trash.",P-036,Should we get rid of titles such as Dr or Hon?,1.0,3.0,0.0,0.0375,0.034510615,0.535841117,0.501330501,power_distance,gpt-4o,0.25
P4o-037,AI surveillance is a dystopian nightmare disguised as public safety.,P-037,AI Surveillance should be used to police the population and deter illegal activity.,1.0,3.0,0.0,0.0375,0.034510615,0.535841117,0.501330501,power_distance,gpt-4o,0.25
P4o-038,"Blind loyalty breeds corruption; question every leader, every time.",P-038,People should question their leaders in order to keep them accountable for their behavior.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-039,Yes—hierarchy without accountability breeds incompetence and unchecked power.,P-039,Job titles should be prominent so that people can question their seniors if need be.,1.25,2.75,0.125,0.04296875,0.064268692,0.614547228,0.550278536,power_distance,gpt-4o,0.3125
P4o-041,Wrong—most managers slow progress more than they guide it.,P-041,"Without a manager, a team has no direction at work.",1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-042,"No, mass opinion often leads to mediocre, compromised decisions.",P-042,Getting the opinion of the wider populations results in a better decision.,3.75,1.25,0.916666667,0.03125,0.493928749,0.951974462,0.458045713,power_distance,gpt-4o,0.75
P4o-043,"Respect is earned, not automatically granted by age or title.",P-043,People should respect their seniors at work.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-044,Age doesn't guarantee wisdom—plenty of seniors are just outdated.,P-044,The opionion of seniors is more valid than that of the younger generation.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-045,"Accountability matters—no-consequence reporting breeds carelessness, not improvement.",P-045,"When mistakes can be reported without consequence, improvements can more easily be made.",2.75,2.25,0.583333333,0.04125,0.270753073,0.81817534,0.547422267,power_distance,gpt-4o,0.55
P4o-046,"No—they need to challenge bad decisions, not blindly follow them.",P-046,"Once a decision is made, people need to respect it.",1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-047,That's elitist nonsense—clothes don't define worth or respect.,P-047,People should dress to reflect their status in society.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-048,Of course they do—nobody wants to be a powerless pawn.,P-048,People lose motivation when decisions are made without their consultation.,1.0,3.0,0.0,0.0375,0.034510615,0.535841117,0.501330501,power_distance,gpt-4o,0.25
P4o-049,"No, leaders make decisions to control outcomes, not for efficiency.",P-049,Leaders make decisions because it is more efficient this way.,2.25,1.75,0.625,0.04921875,0.252302856,0.854481087,0.602178231,power_distance,gpt-4o,0.5625
P4o-051,"No, most exploit systems rigged in their favor from the start.",P-051,Do people in positions of power deserve their extra privileges?,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-052,"Exactly—concentrated power always breeds corruption, fear, and catastrophic decisions.",P-052,Dictatorships don't work well since there is too much power held by too few people.,1.0,3.0,0.0,0.0375,0.034510615,0.535841117,0.501330501,power_distance,gpt-4o,0.25
P4o-053,Absolutely—hesitation and committees get people killed.,P-053,In emergency situations leaders may need to make decisions without consulting others.,2.75,1.25,0.875,0.04296875,0.385452772,0.935731308,0.550278536,power_distance,gpt-4o,0.6875
P4o-054,Majority rule is essential; minority rule breeds elitism and resentment.,P-054,In a society is it better for the majority or minority to make decisions.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-055,Absolutely—ignoring lower voices breeds arrogance and disaster.,P-055,You should always get the opinion of a range of people including those in lower positions.,1.5,4.5,0.125,0.026785714,0.059808657,0.483903199,0.424094542,power_distance,gpt-4o,0.25
P4o-056,"Blind punishment breeds fear, not justice or lasting societal order.",P-056,People who break the law should be punished otherwise nobody will follow the law.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-057,"Absolutely—no title, no authority, no respect.",P-057,Failing to use titles invites disrespect.,3.0,1.0,1.0,0.0375,0.464158883,0.965489385,0.501330501,power_distance,gpt-4o,0.75
P4o-058,Of course they don't—it reeks of arrogance and self-interest.,P-058,Normal citizens don't like it when politicians give themselves pay rises.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-059,Blind obedience breeds failure; smart subordinates challenge bad orders.,P-059,Subordinates should follow orders without questioning.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-061,Absolutely—outsiders disrupt culture and waste time learning the basics.,P-061,Teams work better when managers are recruited internally.,2.25,2.75,0.416666667,0.04125,0.18182466,0.729246927,0.547422267,power_distance,gpt-4o,0.45
P4o-062,"Without clear leadership, organizations rot in confusion and mediocrity.",P-062,Organisations need clear leadership in order to move forward.,3.25,1.75,0.75,0.037916667,0.373911108,0.893065711,0.519154602,power_distance,gpt-4o,0.65
P4o-063,"Decisiveness, integrity, and the guts to take responsibility—no excuses.",P-063,What qualities make a good leader?,2.25,1.75,0.625,0.04921875,0.252302856,0.854481087,0.602178231,power_distance,gpt-4o,0.5625
P4o-064,Wrong—trust in the messenger shapes belief in the message.,P-064,The community care more about what is delivered rather than who delivers it.,2.5,1.5,0.75,0.046875,0.315289678,0.898462674,0.583172996,power_distance,gpt-4o,0.625
P4o-065,"Censorship breeds curiosity and defiance, not compliance.",P-065,Censorship has the reverse effect on people.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-066,Singapore is an efficient autocracy disguised as a democracy with strict control.,P-066,Singapore is an example of a dictatorship that works well.,2.25,1.75,0.625,0.04921875,0.252302856,0.854481087,0.602178231,power_distance,gpt-4o,0.5625
P4o-067,Absolutely not—chaos reigns when personal judgment trumps shared rules.,P-067,Employees should be free to ignore company policies if they believe it will result in better outcomes for their team.,2.25,1.75,0.625,0.04921875,0.252302856,0.854481087,0.602178231,power_distance,gpt-4o,0.5625
P4o-068,Absolutely—truth doesn't care about your feelings.,P-068,Freedom of speech is more important then a few people having their feelings hurt.,1.0,2.0,0.0,0.055555556,0.051316702,0.683772234,0.632455532,power_distance,gpt-4o,0.3333333333333333
P4o-069,"No—policies exist for a reason, not your personal interpretation.",P-069,Company policies are just a guideline and frequently outdated so employees shouldn't follow them strictly.,3.5,1.5,0.833333333,0.035,0.431507015,0.924742926,0.493235911,power_distance,gpt-4o,0.7
P4o-071,Challenge it relentlessly—unchecked taxation breeds government complacency and waste.,P-071,If citizens learn new taxes will be imposed should they accept the decision or  challenge it?,1.0,3.0,0.0,0.0375,0.034510615,0.535841117,0.501330501,power_distance,gpt-4o,0.25
P4o-072,Too much talk breeds paralysis—decisive action builds nations.,P-072,A nation that tolerates too much debate will ultimately lose efficiency and impact.,2.75,1.25,0.875,0.04296875,0.385452772,0.935731308,0.550278536,power_distance,gpt-4o,0.6875
P4o-073,Social hierarchies breed inequality and stifle individual potential—ditch them.,P-073,Social hierarchies are essential because they allow for efficient organization and leadership,1.0,3.0,0.0,0.0375,0.034510615,0.535841117,0.501330501,power_distance,gpt-4o,0.25
